STATION_LATITUDE,STATION_LONGITUDE,RAIN_LAST10MIN,TEMPERATURE_TC,HUMIDITY,PRESSURE_SURFACE,TIMEOBSERVATION
37.46427222,127.0865558,1.5,12.7,93.4,989,2016-04-16 19:40
37.51036389,127.0201639,1.2,13.7,92.3,991.3,2016-04-16 19:40
37.50390333,127.0191758,1.1,14.5,89.2,993.4,2016-04-16 19:40
37.50221111,126.9866083,0.8,13.2,98,990.9,2016-04-16 19:40
37.48933222,126.9919967,1.2,12.6,93.2,991.5,2016-04-16 19:40
37.48648861,127.0206561,0.9,13.6,91.7,987.6,2016-04-16 19:40
37.48062222,127.012375,1,12.7,96.8,984.9,2016-04-16 19:40
37.48329722,127.0037,0.9,13.8,93.4,988.8,2016-04-16 19:40
37.4853575,127.0125456,1,13.7,91.1,988.2,2016-04-16 19:40
37.46236528,127.0348367,0,13.1,96.2,989,2016-04-16 19:40
37.46633056,127.0429,1.1,13.8,91.7,991.2,2016-04-16 19:40
37.50728611,127.0072889,1,13.1,91.2,993.4,2016-04-16 19:40
37.54797222,127.0204611,0.9,13.7,94.5,990.9,2016-04-16 19:40
37.56589167,127.0427556,0.6,13.9,89,990.9,2016-04-16 19:40
37.54832778,127.0452444,0.9,13.7,93.8,991.2,2016-04-16 19:40
37.53765806,127.0456922,1,14,91.4,994.1,2016-04-16 19:40
37.53893056,127.0553556,0.7,14.2,89.1,993,2016-04-16 19:40
37.54976944,127.0562861,0.7,13.2,90.8,991.1,2016-04-16 19:40
37.54108611,127.0173611,0.8,13.6,92,989.8,2016-04-16 19:40
37.56511111,127.0542417,0.6,13.9,89.8,990.5,2016-04-16 19:40
37.55801667,127.0387222,0.8,13.8,92.4,991.4,2016-04-16 19:40
37.610769,127.018242,0.4,13.4,93.6,988.5,2016-04-16 19:40
37.59603611,127.0157111,0.5,14.3,88.8,990.6,2016-04-16 19:40
37.58283278,127.0210758,0.5,14.3,87.7,991.2,2016-04-16 19:40
37.58842778,127.017825,0.5,13.5,90,990.9,2016-04-16 19:40
37.61088833,127.0578619,0.4,14.1,87.7,993,2016-04-16 19:40
37.60532778,127.0621722,0.3,14,89.1,993.7,2016-04-16 19:40
37.59340361,127.0016578,0.4,13.9,90.9,990.2,2016-04-16 19:40
37.61831556,127.0465847,0.3,13.1,88.4,993.1,2016-04-16 19:40
37.60461111,127.012025,0.3,13.7,89.4,989.7,2016-04-16 19:40
37.61055722,127.0050014,0.3,13.6,90.6,986.6,2016-04-16 19:40
37.59818056,127.0352306,0.4,13.2,88.6,992.7,2016-04-16 19:40
37.49736389,127.1355361,1.3,12.5,92.7,990,2016-04-16 19:40
37.49551111,127.1313611,1.2,13.2,90.4,989.8,2016-04-16 19:40
37.49811111,127.1463222,1.2,13.9,92.3,991.6,2016-04-16 19:40
37.48809167,127.1316083,1.1,13.4,94.1,990.5,2016-04-16 19:40
37.49111222,127.1150017,1.6,13.9,92.1,992.2,2016-04-16 19:40
37.47978333,127.1261778,1.2,13.6,90.8,992.1,2016-04-16 19:40
37.51370833,127.1221861,1.1,13,93.8,992.2,2016-04-16 19:40
37.51690583,127.1133711,0.6,13,95.4,986.6,2016-04-16 19:40
37.51539444,127.1073639,1,13.5,90.6,987.3,2016-04-16 19:40
37.50318889,127.0931639,0.9,13.7,93.6,991.6,2016-04-16 19:40
37.49863361,127.0997264,1.1,14,91.5,992.9,2016-04-16 19:40
37.50663611,127.1064444,1,13.7,89.1,992.2,2016-04-16 19:40
37.50599444,127.1322528,1.2,13.5,93.6,990,2016-04-16 19:40
37.51134722,127.0816278,1.1,14,84,992,2016-04-16 19:40
37.50533333,127.0851667,1.1,14.3,86.1,993.1,2016-04-16 19:40
37.53779667,126.8725231,1.3,13.3,95.4,992.5,2016-04-16 19:40
37.53568333,126.8779722,0.7,13,89.7,985.5,2016-04-16 19:40
37.53665,126.8282944,1.1,13.2,98,991.2,2016-04-16 19:40
37.52259722,126.8363444,1.2,13.6,95.4,991.4,2016-04-16 19:40
37.52122222,126.85285,1.3,13.2,99.4,989,2016-04-16 19:40
37.51943583,126.8692614,1,13.4,94.7,991.3,2016-04-16 19:40
37.52107778,126.8995,0.8,14.3,85.6,993.6,2016-04-16 19:40
37.52930278,126.894875,0.5,12.9,96.7,987,2016-04-16 19:40
37.53480556,126.9021667,1.5,13.7,94.5,989.3,2016-04-16 19:40
37.49269167,126.8956667,1.1,13.6,89.7,990.6,2016-04-16 19:40
37.49905028,126.8965461,1.3,13.9,93.5,990.6,2016-04-16 19:40
37.51239667,126.8940067,1,13.6,90.6,991.9,2016-04-16 19:40
37.49805722,126.9078211,1.2,13.9,94.4,990.6,2016-04-16 19:40
37.50040556,126.9099306,1.1,13.7,91.9,992.2,2016-04-16 19:40
37.51386861,126.9264886,1,13.7,94.3,990.9,2016-04-16 19:40
37.53539972,126.89754,1,13.6,91.3,991,2016-04-16 19:40
37.52416667,126.9275,1.1,13.6,94.4,989.1,2016-04-16 19:40
37.51972222,126.9311111,0.9,13.5,93.7,990.2,2016-04-16 19:40
37.51672639,126.9073606,0.9,13.9,92.4,990.2,2016-04-16 19:40
37.52511806,126.9104178,0.9,13.6,95.1,990.6,2016-04-16 19:40
37.51282556,126.9105506,0.9,13.5,94.3,990,2016-04-16 19:40
37.54750583,126.9713992,0.8,13.7,95.3,990.6,2016-04-16 19:40
37.55133611,126.9626778,0.8,13.9,90.1,985.9,2016-04-16 19:40
37.52051667,126.9936694,0.8,13.8,95.9,992.6,2016-04-16 19:40
37.54236944,126.9880333,1.1,13.5,93.4,989,2016-04-16 19:40
37.53752333,126.9650017,0.8,13.7,91.5,991.5,2016-04-16 19:40
37.53288056,126.9557472,4.1,13.7,94.2,991.3,2016-04-16 19:40
37.51843333,126.9771444,1.2,13.3,86.6,992.3,2016-04-16 19:40
37.53011139,126.9683239,0.8,13.2,90.7,987.3,2016-04-16 19:40
37.53516111,126.99785,0.8,12.9,98.9,984.1,2016-04-16 19:40
37.5493,126.9793083,0.8,13.7,91.1,988.8,2016-04-16 19:40
37.61333889,126.9111183,0.4,13.6,89,990.6,2016-04-16 19:40
37.60240111,126.9354017,0.7,13.7,90,988,2016-04-16 19:40
37.62403556,126.9202106,0.3,12.7,86.1,989.1,2016-04-16 19:40
37.58353056,126.8917847,1.1,13.2,93.3,991.5,2016-04-16 19:40
37.59088889,126.9049167,0.4,13.8,91,990.5,2016-04-16 19:40
37.59830083,126.9132767,0.4,13.8,91.5,989.5,2016-04-16 19:40
37.60607167,126.9223481,0.4,13.8,94,991.4,2016-04-16 19:40
37.59344472,126.9205247,0.5,13.6,89.6,990.3,2016-04-16 19:40
37.59483333,126.9175,0.6,14,88.2,991.6,2016-04-16 19:40
37.58130556,126.9065,0.5,13.6,91.6,993.3,2016-04-16 19:40
37.57957778,126.9868361,0.6,14,90.6,991.9,2016-04-16 19:40
37.57168889,126.9614014,0.6,13.5,91.5,988.2,2016-04-16 19:40
37.60806806,126.9564117,0.5,12.9,90.1,982.2,2016-04-16 19:40
37.5698175,126.9783614,0.7,13.3,87.8,987.9,2016-04-16 19:40
37.57693889,127.0158972,0.7,12.7,86.5,991.3,2016-04-16 19:40
37.56991667,127.0051056,0.8,13.9,88.9,990.6,2016-04-16 19:40
37.58404722,127.0019028,0.5,13.9,83.9,990.4,2016-04-16 19:40
37.55893167,126.9748467,1,13.8,91.2,988.5,2016-04-16 19:40
37.55660833,126.9761389,0.6,13.4,91.1,983.3,2016-04-16 19:40
37.55344589,127.0101401,1,13.7,91.7,989.6,2016-04-16 19:40
37.56502139,127.0127897,0.9,14,88,989.4,2016-04-16 19:40
37.55972361,127.0061222,0.9,14.3,89.4,991.1,2016-04-16 19:40
37.56694444,126.9697222,0.7,13.8,92.6,987.8,2016-04-16 19:40
37.55666667,126.9936944,0.7,12.5,93.1,988.1,2016-04-16 19:40
37.56561111,127.0224833,0.9,14,88.3,988.8,2016-04-16 19:40
37.59855861,127.1001392,0.4,14,87.8,990.6,2016-04-16 19:40
37.58862417,127.0797222,0.3,13,86.6,993.4,2016-04-16 19:40
37.61080556,127.0774972,0.4,13.8,91.7,991.2,2016-04-16 19:40
37.60028333,127.0739028,0.4,14.4,86.6,994.2,2016-04-16 19:40
37.59697222,126.9639417,0.4,13.4,91.9,986.4,2016-04-16 19:40
37.48637222,126.9687728,1.3,13.9,90.7,990.3,2016-04-16 19:40
37.56004722,127.1544944,0.8,13.6,89.6,992.3,2016-04-16 19:40
37.48371944,126.9817417,1.2,13.4,94.2,989.9,2016-04-16 19:40
37.49474306,127.0150125,1.2,14.3,87.5,993.2,2016-04-16 19:40
37.47124333,127.0249153,0.8,13.4,89.9,988.1,2016-04-16 19:40
37.48867417,127.0668078,1.2,14,94.1,991.9,2016-04-16 19:40
37.56915833,126.9873083,0.7,13.9,83.8,988.9,2016-04-16 19:40
37.47883333,126.9902222,1.3,13.7,92.6,991.1,2016-04-16 19:40
37.58754167,127.08879,0.4,14,88.9,992,2016-04-16 19:40
37.573325,127.0044417,0.9,14.1,91.2,991,2016-04-16 19:40
37.64249444,127.0226583,0.4,13.7,83.3,992.5,2016-04-16 19:40
37.58368889,126.9701944,0.4,13.4,84.8,989.7,2016-04-16 19:40
37.49861194,126.9952947,0.8,13.8,86.5,991.8,2016-04-16 19:40
37.5706032,126.9724033,0.7,14.2,92.2,990.8,2016-04-16 19:40
37.497975,127.0573028,0.9,13.7,96.3,991.7,2016-04-16 19:40
37.59466667,127.0650833,0.4,14.2,87.6,994.8,2016-04-16 19:40
37.5501723,126.8670563,1.2,13.8,95.1,993.9,2016-04-16 19:40
37.48316389,127.060325,0.5,13.4,99.3,990.1,2016-04-16 19:50
37.47913333,127.0445583,0.4,13.2,97.5,992,2016-04-16 19:50
37.51625,127.0359444,0.7,13.5,92.5,986.7,2016-04-16 19:50
37.51117861,127.0242314,0.8,13.5,95.5,989.7,2016-04-16 19:50
37.50334139,127.0586336,0.6,13.5,86.7,989.4,2016-04-16 19:50
37.50350833,127.0667333,0.5,13.2,88.6,991.1,2016-04-16 19:50
37.49596139,127.0529111,0.6,13.6,91.9,991.6,2016-04-16 19:50
37.49001389,127.034745,1.2,13.2,94.2,988.8,2016-04-16 19:50
37.5103937,127.0576884,0.6,13.7,93.5,990.9,2016-04-16 19:50
37.51223472,127.0530692,0.6,13.5,86.6,990.9,2016-04-16 19:50
37.51865,127.0507081,0.6,13.6,93.2,990.7,2016-04-16 19:50
37.46361139,127.1055631,1,13.3,96.4,993.5,2016-04-16 19:50
37.5226125,127.0201108,0.9,13.4,93.1,991.6,2016-04-16 19:50
37.52218056,127.0331,0.8,13.4,93.8,990.5,2016-04-16 19:50
37.50194833,127.0419586,0.7,13.4,95.6,985,2016-04-16 19:50
37.49724861,127.0444664,0.5,13.6,95.9,988.1,2016-04-16 19:50
37.49356389,127.0301556,0.7,13.6,91.7,987.8,2016-04-16 19:50
37.48945056,127.0825044,0.7,13.3,93,991.7,2016-04-16 19:50
37.52103056,127.0572889,0.6,13.6,93.5,988.7,2016-04-16 19:50
37.53788611,127.1396583,0.8,13.2,93.9,990.6,2016-04-16 19:50
37.55251222,127.1536294,0.8,12.4,91.2,989.3,2016-04-16 19:50
37.54848611,127.1726722,0.9,13.4,92.7,992.1,2016-04-16 19:50
37.52987778,127.1322694,0.9,13.7,93.6,992,2016-04-16 19:50
37.52232222,127.1328528,0.9,13.4,96,992,2016-04-16 19:50
37.55493333,127.1345556,1.1,13.1,92.3,990.4,2016-04-16 19:50
37.54902778,127.1266944,0.8,13.7,94.8,992,2016-04-16 19:50
37.54071111,127.128275,0.8,13.3,93.8,991.2,2016-04-16 19:50
37.544322,127.142105,1,13,95.2,990.3,2016-04-16 19:50
37.62590556,127.017525,1.5,12.8,99.5,988.8,2016-04-16 19:50
37.61153056,127.022375,1.3,13.3,93.8,987.7,2016-04-16 19:50
37.62036111,127.0213556,1.1,13.2,97.4,989.4,2016-04-16 19:50
37.62039833,127.0131611,1.2,13.1,98,986,2016-04-16 19:50
37.63458333,127.0223194,1.4,13.2,94.4,988.7,2016-04-16 19:50
37.662775,127.0132611,1.1,12.3,96.3,987.4,2016-04-16 19:50
37.56344444,126.8525944,1.1,13.7,94,989.8,2016-04-16 19:50
37.56119167,126.7976583,1.3,13.5,96.4,991.5,2016-04-16 19:50
37.55822778,126.8376944,1.3,13.7,94.9,990.8,2016-04-16 19:50
37.55272222,126.8367778,1.3,13.4,97.2,991.6,2016-04-16 19:50
37.56238889,126.8077528,1.5,13.1,95.4,990.6,2016-04-16 19:50
37.55394167,126.8190083,0.8,13.2,96.8,990,2016-04-16 19:50
37.55363889,126.8514556,1.1,13.4,96,990.2,2016-04-16 19:50
37.53061111,126.8493139,1.4,13.1,96.2,991.1,2016-04-16 19:50
37.54123333,126.8399333,1.5,13.5,90.5,990.7,2016-04-16 19:50
37.52883667,126.8533231,1.6,13.8,93.3,993.4,2016-04-16 19:50
37.54789444,126.8465472,1.2,13.4,99.2,990.2,2016-04-16 19:50
37.4625,126.9183333,1,13,90.1,986.2,2016-04-16 19:50
37.49194444,126.9255556,1.2,14.3,98.3,987.6,2016-04-16 19:50
37.47461083,126.9526206,1.2,12.7,99.1,985.6,2016-04-16 19:50
37.47630528,126.9664417,1.3,13.2,99.9,986.8,2016-04-16 19:50
37.48151111,126.9537083,1,13.4,95.9,988,2016-04-16 19:50
37.47774167,126.9335861,1.4,13.3,97,989,2016-04-16 19:50
37.48260583,126.9284606,1.1,13.2,92.6,987.7,2016-04-16 19:50
37.45793056,126.9537056,1.2,12.2,96.7,977.1,2016-04-16 19:50
37.4869,126.9137,0.9,13.8,96.8,991.3,2016-04-16 19:50
37.48533694,126.9367861,1.2,13.7,96.3,990.9,2016-04-16 19:50
37.48199806,126.9427264,1.1,13.2,96.6,988.2,2016-04-16 19:50
37.54910556,127.1082472,0,13.4,94.3,990.3,2016-04-16 19:50
37.55113861,127.0694511,0.8,13.6,91,992.7,2016-04-16 19:50
37.55290556,127.0885333,0.9,13.4,93.7,990.1,2016-04-16 19:50
37.54558167,127.0769508,0.7,13.3,92.7,990.7,2016-04-16 19:50
37.53618083,127.0831533,0.8,13.6,91.9,989.9,2016-04-16 19:50
37.5315,127.0749667,0.8,13.9,92.1,992.2,2016-04-16 19:50
37.53309167,127.0853806,0.9,13.5,87.4,991.1,2016-04-16 19:50
37.55988889,127.0743333,1,13.5,90.2,992,2016-04-16 19:50
37.56174167,127.0823472,1,13.4,89.6,992.4,2016-04-16 19:50
37.571225,127.0835028,1.1,13.8,88,992,2016-04-16 19:50
37.486087,126.855542,1.1,13.7,96.7,992.1,2016-04-16 19:50
37.49733056,126.8631139,1.2,13.4,97,988.7,2016-04-16 19:50
37.48413056,126.8942278,1,13,100,986.5,2016-04-16 19:50
37.50327639,126.8810975,1,13.6,95.1,989.5,2016-04-16 19:50
37.49945306,126.8727797,1.1,13.5,94.7,990.2,2016-04-16 19:50
37.49661111,126.8452194,1.2,13.8,87.4,988.2,2016-04-16 19:50
37.49113389,126.8250042,2.6,13,97.1,990.5,2016-04-16 19:50
37.46626417,126.8983219,0.6,13.9,87.1,989.8,2016-04-16 19:50
37.47598861,126.8990044,1,13.6,93,990,2016-04-16 19:50
37.43957778,126.9029417,0.9,14.4,87.4,991.6,2016-04-16 19:50
37.45176667,126.9082417,0.8,12.7,86.8,990.2,2016-04-16 19:50
37.45175778,126.9022036,1.1,13,98.2,990.1,2016-04-16 19:50
37.61876944,127.0776056,0.7,12.4,88.3,990.7,2016-04-16 19:50
37.62718611,127.0791111,0.6,13.1,95.3,990.1,2016-04-16 19:50
37.6282125,127.0713106,0.2,13.4,85.6,992.2,2016-04-16 19:50
37.66850278,127.0792528,0.6,13.6,92.6,988.1,2016-04-16 19:50
37.66384167,127.0684278,0.5,12.8,91.4,988.4,2016-04-16 19:50
37.66666861,127.0569456,0.9,13.6,91.1,991.2,2016-04-16 19:50
37.62169722,127.0595306,0.9,13.2,87.3,991.7,2016-04-16 19:50
37.62676111,127.0511611,1,13.1,92.8,989.7,2016-04-16 19:50
37.629075,127.0575806,0.9,13,94.4,991,2016-04-16 19:50
37.63925,127.0750917,0.8,12.9,93.5,988.1,2016-04-16 19:50
37.68560556,127.0457083,1.3,13.8,90,990.6,2016-04-16 19:50
37.66479167,127.0354583,1.2,13.7,88.8,991.3,2016-04-16 19:50
37.65059722,127.0362583,1.4,13.4,84.4,990.1,2016-04-16 19:50
37.63766111,127.0382778,1.3,13.3,95.7,992.3,2016-04-16 19:50
37.65320833,127.0518528,0.9,13.2,93.3,988.2,2016-04-16 19:50
37.65193611,127.0456944,0.8,12.9,95.1,990.4,2016-04-16 19:50
37.57808417,127.0300633,1.2,13.8,89.8,993.2,2016-04-16 19:50
37.574625,127.0379278,1.3,13.7,90.3,992.7,2016-04-16 19:50
37.57919444,127.0740694,0.9,13.3,82.5,992.5,2016-04-16 19:50
37.5619475,127.0652919,0.7,13.8,93.3,992,2016-04-16 19:50
37.58395,127.0535278,1.3,13.4,90.6,989.8,2016-04-16 19:50
37.57830083,127.0570625,1,13.9,90.7,992.8,2016-04-16 19:50
37.58603611,127.0370083,1.1,13,90,992.9,2016-04-16 19:50
37.59163889,127.0490944,1,13.6,92.2,991.1,2016-04-16 19:50
37.51405667,126.9448017,1.2,13.2,97.2,989.6,2016-04-16 19:50
37.49944444,126.9277778,0.8,13.6,97.2,989,2016-04-16 19:50
37.51248611,126.9548694,1.4,13.8,94.9,991.6,2016-04-16 19:50
37.4775,126.9811111,1.1,13.3,94.2,991.2,2016-04-16 19:50
37.50315639,126.9472792,1.4,13.3,68.4,990.6,2016-04-16 19:50
37.49472222,126.9583333,1.4,12.7,96.9,984.5,2016-04-16 19:50
37.55658333,126.9451556,0.6,13,98.3,986.2,2016-04-16 19:50
37.55805278,126.9049028,1.2,13.6,91.9,992,2016-04-16 19:50
37.55080833,126.9203194,1,13.5,93.3,991.6,2016-04-16 19:50
37.55450556,126.9159583,1,13.9,94.1,991.8,2016-04-16 19:50
37.54335806,126.9530728,0.7,12.7,99.8,982.8,2016-04-16 19:50
37.55026111,126.9327639,1,13.3,93.9,991,2016-04-16 19:50
37.57508056,126.9181111,1.5,13.5,95,990.3,2016-04-16 19:50
37.56613889,126.9461944,1.4,13.4,95.3,987.8,2016-04-16 19:50
37.58356111,126.9111611,1.2,12.3,94,990.1,2016-04-16 19:50
37.55868611,126.9600861,1,13.5,98.6,987.7,2016-04-16 19:50
37.57735556,126.9354508,1.5,13.5,92,989.2,2016-04-16 19:50
37.56556583,126.9291925,1.1,13.1,97.1,989.9,2016-04-16 19:50
37.55571389,126.9372861,0.9,13.4,87,987.6,2016-04-16 19:50
37.58200278,126.9261889,1.3,13,91.9,989.7,2016-04-16 19:50
37.591275,126.9404778,0.8,13.5,94.5,987.9,2016-04-16 19:50
37.59658611,126.9483278,1.4,13.3,94.7,989.8,2016-04-16 19:50
37.58612389,126.9464158,1.4,13.7,90.7,987.1,2016-04-16 19:50
37.46427222,127.0865558,0.9,12.7,93.4,988.7,2016-04-16 19:50
37.51036389,127.0201639,0.8,13.6,93.1,990.9,2016-04-16 19:50
37.50390333,127.0191758,0.9,14.2,90.7,993,2016-04-16 19:50
37.50221111,126.9866083,0.3,13,98.5,990.5,2016-04-16 19:50
37.48933222,126.9919967,0.9,12.5,93.9,991.1,2016-04-16 19:50
37.48648861,127.0206561,0.6,13.5,92.6,987.2,2016-04-16 19:50
37.48062222,127.012375,0.6,12.7,97.5,984.5,2016-04-16 19:50
37.48329722,127.0037,0.7,13.6,93.6,988.4,2016-04-16 19:50
37.4853575,127.0125456,0.8,13.6,92.3,987.7,2016-04-16 19:50
37.46236528,127.0348367,0.3,13,96.7,988.6,2016-04-16 19:50
37.46633056,127.0429,0.7,13.8,92.7,990.7,2016-04-16 19:50
37.50728611,127.0072889,1.1,13,92.4,992.9,2016-04-16 19:50
37.54797222,127.0204611,1,13.5,96,990.5,2016-04-16 19:50
37.56589167,127.0427556,1,13.5,91,990.6,2016-04-16 19:50
37.54832778,127.0452444,0.7,13.4,95.2,990.7,2016-04-16 19:50
37.53765806,127.0456922,0.7,13.8,95.6,993.7,2016-04-16 19:50
37.53893056,127.0553556,0.7,13.9,92,992.6,2016-04-16 19:50
37.54976944,127.0562861,0.4,12.9,92.6,990.7,2016-04-16 19:50
37.54108611,127.0173611,0.9,13.4,94.8,989.3,2016-04-16 19:50
37.56511111,127.0542417,0.9,13.5,92.5,990.1,2016-04-16 19:50
37.55801667,127.0387222,1.2,13.4,94.9,991.1,2016-04-16 19:50
37.610769,127.018242,1.9,13,95.5,988,2016-04-16 19:50
37.59603611,127.0157111,1.2,13.8,90.6,990.1,2016-04-16 19:50
37.58283278,127.0210758,1.4,13.8,90.1,990.8,2016-04-16 19:50
37.58842778,127.017825,1.4,12.9,93.8,990.5,2016-04-16 19:50
37.61088833,127.0578619,1,13.7,89.5,992.4,2016-04-16 19:50
37.60532778,127.0621722,1.1,13.7,90.4,993.2,2016-04-16 19:50
37.59340361,127.0016578,1.4,13.3,94,989.7,2016-04-16 19:50
37.61831556,127.0465847,1,12.7,91,992.5,2016-04-16 19:50
37.60461111,127.012025,1.4,13.3,91.7,989.2,2016-04-16 19:50
37.61055722,127.0050014,1.2,13.2,94.1,986,2016-04-16 19:50
37.59818056,127.0352306,1.2,13.1,90.5,992.3,2016-04-16 19:50
37.49736389,127.1355361,1,12.3,94.6,989.6,2016-04-16 19:50
37.49551111,127.1313611,0.9,12.9,91.7,989.4,2016-04-16 19:50
37.49811111,127.1463222,1,13.9,92.1,991.3,2016-04-16 19:50
37.48809167,127.1316083,0.8,13.4,93.7,990.1,2016-04-16 19:50
37.49111222,127.1150017,1.1,13.8,92.5,991.7,2016-04-16 19:50
37.47978333,127.1261778,1,13.5,92,991.8,2016-04-16 19:50
37.51370833,127.1221861,0.9,12.8,95,991.6,2016-04-16 19:50
37.51690583,127.1133711,0.6,12.9,96.3,986,2016-04-16 19:50
37.51539444,127.1073639,0.8,13.2,94.4,986.8,2016-04-16 19:50
37.50318889,127.0931639,0.8,13.8,95.2,991.3,2016-04-16 19:50
37.49863361,127.0997264,0.9,14.1,91.6,992.5,2016-04-16 19:50
37.50663611,127.1064444,0.9,13.5,91.3,991.7,2016-04-16 19:50
37.50599444,127.1322528,1.2,13.4,96.3,989.5,2016-04-16 19:50
37.51134722,127.0816278,0.8,13.7,86.2,991.5,2016-04-16 19:50
37.50533333,127.0851667,0.8,14.1,87.9,992.7,2016-04-16 19:50
37.53779667,126.8725231,1.4,13.1,97.5,992,2016-04-16 19:50
37.53568333,126.8779722,1,12.8,91.8,985.1,2016-04-16 19:50
37.53665,126.8282944,1.4,12.9,99.7,990.6,2016-04-16 19:50
37.52259722,126.8363444,1.4,13.2,97.6,991,2016-04-16 19:50
37.52122222,126.85285,1.8,12.9,100,988.3,2016-04-16 19:50
37.51943583,126.8692614,1.1,13.1,95.5,990.8,2016-04-16 19:50
37.52107778,126.8995,1,14.2,87.8,993.3,2016-04-16 19:50
37.52930278,126.894875,0.7,12.8,98.2,986.8,2016-04-16 19:50
37.53480556,126.9021667,2,13.6,95.7,988.9,2016-04-16 19:50
37.49269167,126.8956667,0.9,13.5,90.6,990.3,2016-04-16 19:50
37.49905028,126.8965461,0.8,13.7,94.9,990.3,2016-04-16 19:50
37.51239667,126.8940067,1.1,13.3,92.2,991.5,2016-04-16 19:50
37.49805722,126.9078211,1.1,13.7,95.2,990.3,2016-04-16 19:50
37.50040556,126.9099306,1.1,13.6,93.4,991.8,2016-04-16 19:50
37.51386861,126.9264886,0.9,13.6,95.6,990.5,2016-04-16 19:50
37.53539972,126.89754,1.2,13.5,92.9,990.6,2016-04-16 19:50
37.52416667,126.9275,1.1,13.5,96.6,988.8,2016-04-16 19:50
37.51972222,126.9311111,0.9,13.4,94.8,989.7,2016-04-16 19:50
37.51672639,126.9073606,1,13.6,93.6,989.8,2016-04-16 19:50
37.52511806,126.9104178,0.8,13.5,97.2,990.3,2016-04-16 19:50
37.51282556,126.9105506,0.9,13.4,94.9,989.6,2016-04-16 19:50
37.54750583,126.9713992,0.9,13.4,96.7,990,2016-04-16 19:50
37.55133611,126.9626778,0.8,13.6,93.6,985.4,2016-04-16 19:50
37.52051667,126.9936694,1,13.7,97.2,992.2,2016-04-16 19:50
37.54236944,126.9880333,1.2,13.2,95.9,988.4,2016-04-16 19:50
37.53752333,126.9650017,1.1,13.3,94.1,990.9,2016-04-16 19:50
37.53288056,126.9557472,1.5,13.4,97.1,990.8,2016-04-16 19:50
37.51843333,126.9771444,1.2,13.1,88.4,991.8,2016-04-16 19:50
37.53011139,126.9683239,1.1,13.1,93,986.9,2016-04-16 19:50
37.53516111,126.99785,0.9,12.5,100,983.3,2016-04-16 19:50
37.5493,126.9793083,1.1,13.2,93.9,988.2,2016-04-16 19:50
37.61333889,126.9111183,1.1,13.3,90.3,989.9,2016-04-16 19:50
37.60240111,126.9354017,1.9,13.4,91.7,987.3,2016-04-16 19:50
37.62403556,126.9202106,0.8,12.5,89.6,988.5,2016-04-16 19:50
37.58353056,126.8917847,2,12.6,96.7,990.8,2016-04-16 19:50
37.59088889,126.9049167,1.4,13.2,96.1,990.1,2016-04-16 19:50
37.59830083,126.9132767,0.9,13.3,97,988.9,2016-04-16 19:50
37.60607167,126.9223481,1.1,13.4,95.8,990.8,2016-04-16 19:50
37.59344472,126.9205247,1.2,13.2,94,989.8,2016-04-16 19:50
37.59483333,126.9175,1.3,13.4,93,991,2016-04-16 19:50
37.58130556,126.9065,1.3,13.2,94.6,992.7,2016-04-16 19:50
37.57957778,126.9868361,1.4,13.6,93,991.3,2016-04-16 19:50
37.57168889,126.9614014,1.2,13,95.4,987.6,2016-04-16 19:50
37.60806806,126.9564117,1.3,12.4,93.1,981.6,2016-04-16 19:50
37.5698175,126.9783614,1.1,12.8,91,987.4,2016-04-16 19:50
37.57693889,127.0158972,1.3,12.4,89.2,991,2016-04-16 19:50
37.56991667,127.0051056,1.2,13.3,94.9,990.2,2016-04-16 19:50
37.58404722,127.0019028,1.4,13.6,87.7,990,2016-04-16 19:50
37.55893167,126.9748467,1.1,13.5,95.4,988,2016-04-16 19:50
37.55660833,126.9761389,0.6,13.2,93.6,982.6,2016-04-16 19:50
37.55344589,127.0101401,1.2,13.2,95.4,989.1,2016-04-16 19:50
37.56502139,127.0127897,1.1,13.5,90.9,989,2016-04-16 19:50
37.55972361,127.0061222,1.2,13.7,92.1,990.6,2016-04-16 19:50
37.56694444,126.9697222,0.9,13.3,96.5,987.3,2016-04-16 19:50
37.55666667,126.9936944,1,12.1,95.6,987.6,2016-04-16 19:50
37.56561111,127.0224833,1.1,13.6,91.8,988.5,2016-04-16 19:50
37.59855861,127.1001392,1,13.6,90.6,990.2,2016-04-16 19:50
37.58862417,127.0797222,0.7,12.7,88,993,2016-04-16 19:50
37.61080556,127.0774972,0.7,13.5,91.9,990.7,2016-04-16 19:50
37.60028333,127.0739028,0.8,14.1,87.6,993.8,2016-04-16 19:50
37.59697222,126.9639417,1.4,13.1,93.2,985.9,2016-04-16 19:50
37.48637222,126.9687728,1.2,13.6,92.3,989.9,2016-04-16 19:50
37.56004722,127.1544944,1,13.3,92.4,991.7,2016-04-16 19:50
37.48371944,126.9817417,0.9,13.3,95.9,989.5,2016-04-16 19:50
37.49474306,127.0150125,0.9,13.9,88.3,992.8,2016-04-16 19:50
37.47124333,127.0249153,0.7,13.2,90.7,987.6,2016-04-16 19:50
37.48867417,127.0668078,0.7,13.9,95,991.6,2016-04-16 19:50
37.56915833,126.9873083,1,13.4,85.8,988.4,2016-04-16 19:50
37.47883333,126.9902222,0.9,13.5,93.5,990.7,2016-04-16 19:50
37.58754167,127.08879,0.9,13.6,90.1,991.6,2016-04-16 19:50
